id,name,identity,alignment,orientation,status,appearances,introduced,introduced_month,eyes,hair,gender
691476,Junipur,,good,straight,alive,3,1988,Nov.,,,female
728595,Katos,single,neutral,straight,alive,3,1988,Nov.,red,bald,male
456588,Lamar Plotnick,secret,,straight,alive,3,1988,Aug.,,red,male
2039,Lockup,secret,bad,straight,dead,3,1988,Aug.,,,male
350708,Madame Joy,public,bad,straight,alive,3,1988,Nov.,,white,female
244108,McDonald (Project Glamor),,bad,straight,dead,3,1988,Oct.,,,male
4676,Mist Mistress,secret,bad,straight,alive,3,1988,Oct.,,brown,female
254557,Myla (Pangorian),public,good,straight,alive,3,1988,Jan.,blue,blond,female
254551,Pegas,,bad,straight,alive,3,1988,Jan.,,blue,male
2595,Robert Delgado,secret,bad,straight,dead,3,1988,Aug.,,black,male
2445,Temptress (Brood Mutants),secret,bad,straight,dead,3,1988,Aug.,,brown,female
1983,Whiphand,secret,bad,straight,dead,3,1988,Aug.,,brown,male
19282,Bermuda Schwartz,secret,good,straight,alive,3,1989,Dec.,brown,black,female
13235,Brute Benhurst,secret,bad,straight,alive,3,1989,Apr.,,black,male
58627,Charles Edison,secret,,straight,alive,3,1989,Aug.,,black,male
28296,Cloot,,bad,straight,alive,3,1989,Jun.,red,white,male
285189,Doctor Snodgrass,public,,straight,alive,3,1989,Jan.,,,female
246075,Doeke Riebeeck,public,bad,straight,alive,3,1989,Jul.,,,male
408867,Donna Strange,public,neutral,straight,alive,3,1989,Nov.,,brown,female
5688,Edward Cross,public,bad,straight,alive,3,1989,Nov.,blue,bald,male
4164,Eel (Surf),secret,,straight,alive,3,1989,Oct.,,black,male
424760,Enilwen,,,straight,alive,3,1989,Nov.,brown,brown,male
1792,Harry Malone,secret,,straight,alive,3,1989,Mar.,,brown,male
196067,Herb Hollister,,bad,straight,alive,3,1989,Mar.,,,male
748176,Jeremy Wilson,,neutral,straight,alive,3,1989,Feb.,,red,male
701120,Johann (Baran),public,,straight,alive,3,1989,Oct.,,bald,male
190590,Kishi Oramosha,secret,bad,straight,alive,3,1989,Nov.,,white,male
14476,Lemuel McPhee,public,good,straight,alive,3,1989,Jun.,brown,bald,male
289350,Li Fong,,bad,straight,alive,3,1989,May.,,black,male
36566,Marked Man,secret,bad,straight,alive,3,1989,Dec.,green,brown,male
245709,Number Six (Nina),secret,good,straight,alive,3,1989,Mar.,,brown,female
256482,Orack,,bad,straight,alive,3,1989,Dec.,,black,male
32612,Ryest,public,,straight,alive,3,1989,Sep.,black,bald,male
5666,Sharkskin,secret,neutral,straight,alive,3,1989,Oct.,,black,male
709371,Stoop Richards,public,bad,straight,alive,3,1989,Apr.,,brown,male
256281,Ulagg,,good,straight,alive,3,1989,Jun.,,,male
256538,Vinnie Evans,single,good,straight,alive,3,1989,Nov.,,black,male
61782,Arnie Gunderson,secret,bad,straight,alive,3,1990,Apr.,,brown,male
408707,Ben Jacobs,,bad,straight,alive,3,1990,Nov.,,brown,male
77295,Bouncer (Morlock),secret,bad,straight,alive,3,1990,May.,,,
16279,Brute (Morlock),secret,,straight,dead,3,1990,Jul.,yellow,green,male
24643,Buluku,,,straight,alive,3,1990,Jun.,,black,male
731331,Catherwood,single,neutral,straight,alive,3,1990,Jun.,,,male
395411,Coral (Ravens),,bad,straight,alive,3,1990,Jul.,,,female
437845,Crippler,,,straight,alive,3,1990,Jun.,,,
256744,Deilla,public,good,straight,alive,3,1990,Sep.,,blond,female
288851,Fiona McCormick,public,neutral,straight,dead,3,1990,Dec.,,red,female
13446,Florence Sharples,secret,bad,straight,alive,3,1990,Nov.,green,blond,female
635313,Goro (Yakuza),public,bad,straight,alive,3,1990,Sep.,,black,male
439060,Jim Dworman,public,,straight,alive,3,1990,Jul.,,brown,male
258280,Lepard II,,good,straight,alive,3,1990,Sep.,,brown,male
124266,Lucy Keough,,,straight,alive,3,1990,Oct.,,red,female
7619,Malcolm Knight,secret,bad,straight,alive,3,1990,Jun.,blue,blond,male
288848,Mei Lin,public,neutral,straight,dead,3,1990,Dec.,,black,female
16141,Mole (Morlock),secret,good,straight,alive,3,1990,Feb.,red,black,male
12974,Nahita,,good,straight,alive,3,1990,Jan.,,black,female
442756,Nicholas Collins,,neutral,straight,alive,3,1990,Jul.,,,male
48216,Ogun (Loa),,bad,straight,alive,3,1990,May.,,,male
732240,Pete Zamora,single,good,straight,alive,3,1990,Mar.,brown,black,male
34096,Phoebe Huntsman,,,straight,alive,3,1990,Dec.,,blond,female
57332,Solomon Prey,secret,bad,straight,alive,3,1990,Sep.,red,bald,male
7618,Thomas Fogg,secret,bad,straight,alive,3,1990,Jun.,blue,grey,male
24452,Tri-Sentinel,single,bad,straight,dead,3,1990,Feb.,red,bald,
627968,William Hansen,single,,straight,alive,3,1990,Jul.,,brown,male
403505,Zeaklar Belgewater,public,good,straight,alive,3,1990,Sep.,red,white,male
15360,Aan Taanu,secret,,straight,alive,3,1991,Oct.,,,male
404471,Ael-Dan,single,,straight,dead,3,1991,Aug.,,white,male
689211,Akulia,single,,straight,dead,3,1991,Feb.,black,black,female
3826,Aminedi,secret,bad,straight,dead,3,1991,Aug.,,yellow,male
726265,Andrew Bazin,,,straight,alive,3,1991,Aug.,,,
117661,Anomaly (Cosmic Being),secret,bad,straight,alive,3,1991,Mar.,variable,bald,
386955,Ariann Wright,,,straight,alive,3,1991,Oct.,,black,female
316210,Blitzkrieg (Nazi),secret,bad,straight,dead,3,1991,Sep.,white,white,male
246371,Carlton Stricklan,,bad,straight,alive,3,1991,May.,,,male
441451,Caspar Wright,public,good,straight,alive,3,1991,Oct.,,grey,male
295865,Christopher Summers (War Skrull),,bad,straight,dead,3,1991,Apr.,,,male
705412,Cynthia Chalmers,public,neutral,straight,dead,3,1991,Jul.,blue,blond,female
4007,Dagny Forrester,secret,bad,straight,alive,3,1991,May.,green,brown,female
30090,Dar-Benn,single,neutral,straight,dead,3,1991,Aug.,,,male
47075,Deimos,,,straight,alive,3,1991,Aug.,,,male
347246,Glakandar,public,good,straight,alive,3,1991,Sep.,white,bald,male
295864,Hepzibah (War Skrull),,bad,straight,dead,3,1991,Apr.,blue,white,
744238,Kalamari,single,,straight,alive,3,1991,Nov.,,,male
18369,Kenjiro Sasaki,secret,,straight,alive,3,1991,May.,,,male
295828,Manacle (Deathbird),,bad,straight,alive,3,1991,Mar.,,,
19048,Max Meer,public,neutral,straight,alive,3,1991,Oct.,blue,blond,male
36169,Michi Sasaki,secret,neutral,straight,alive,3,1991,Jun.,white,blond,female
7665,Nance Winters,secret,neutral,straight,dead,3,1991,Oct.,,black,female
13146,Powerhouse (Mutant),secret,bad,straight,alive,3,1991,Oct.,brown,black,female
295862,Raza Longknife (War Skrull),,bad,straight,dead,3,1991,Apr.,one eye,orange,male
315548,Saurespritze,secret,bad,straight,dead,3,1991,Sep.,,,male
5687,Sirocco,secret,,straight,alive,3,1991,Aug.,,,male
295855,Skrull Prime,,bad,straight,dead,3,1991,Apr.,,,male
674494,Star (Chaste),,good,straight,alive,3,1991,Sep.,,,
4384,Sturdevant Robbins,secret,good,straight,alive,3,1991,Dec.,,,male
39480,Terraxia,secret,neutral,straight,dead,3,1991,Sep.,black,black,female
36164,Veil (Desert Sword),secret,bad,straight,dead,3,1991,Aug.,brown,black,female
524106,Anna,single,good,straight,alive,3,1992,Jun.,blue,blond,female
7931,Anthropomorpho,secret,neutral,straight,alive,3,1992,Aug.,,bald,
300171,Assassin (Brood),secret,bad,straight,alive,3,1992,Jun.,,,male
244812,Big,secret,bad,straight,dead,3,1992,Nov.,white,brown,male
18606,Chance Walker,public,good,straight,alive,3,1992,May.,,,male
66408,Cuffs,secret,,straight,alive,3,1992,Jul.,brown,brown,female
702256,Curtis Vogel,secret,bad,straight,dead,3,1992,Dec.,brown,black,male
79609,Damon Mathias,secret,bad,straight,alive,3,1992,Dec.,,,male
16006,Dangor,,,straight,alive,3,1992,Apr.,,,male
162754,Delbert (Tantrum),secret,bad,straight,alive,3,1992,Nov.,,bald,male
408582,Devon Ballantine,,good,straight,alive,3,1992,May.,,red,male
300227,Doc (Lilin),secret,bad,straight,alive,3,1992,Oct.,,black,male
302470,Eli McIntyre,public,good,straight,alive,3,1992,Aug.,,,male
346687,Esther Lucas,single,neutral,straight,dead,3,1992,Jun.,brown,black,female
128141,Fionna Wyman,secret,bad,straight,alive,3,1992,Mar.,brown,black,female
16429,Flambu00e9,secret,bad,straight,alive,3,1992,Jul.,,red,female
172145,Gai No Don,public,good,straight,alive,3,1992,Oct.,,black,male
2387,Garbha-Hsien,secret,good,straight,dead,3,1992,May.,,white,male
26903,General Standish,,neutral,straight,alive,3,1992,May.,,,male
16472,Glom,public,neutral,straight,alive,3,1992,Apr.,white,bald,
19285,Gregory Stevens,secret,bad,straight,alive,3,1992,Mar.,,black,male
93260,Jarno Sprague,secret,bad,straight,alive,3,1992,Mar.,green,strawberry blond,male
501201,Jordan Hamlin,public,bad,straight,dead,3,1992,Jul.,,red,male
39774,Landa,,,straight,alive,3,1992,Apr.,,black,female
727036,Leopold Brun,secret,bad,straight,dead,3,1992,Oct.,,brown,male
116793,Maggie Lorca,,,straight,alive,3,1992,Dec.,,,female
728606,Nauda,,bad,straight,alive,3,1992,Jun.,,black,male
388628,Nepthys,,bad,straight,dead,3,1992,Feb.,,black,female
2222,Nicodemus (Mutant),secret,,straight,dead,3,1992,May.,,white,male
66409,Nightstick,,,straight,alive,3,1992,Jul.,brown,black,male
439058,Phaedra (Marvel UK),,,straight,alive,3,1992,Mar.,,,female
240586,Piotr Rasputin (Doppelganger),,bad,straight,alive,3,1992,Jun.,,black,male
298102,Primate (Void),secret,good,straight,alive,3,1992,Jan.,,,male
26080,Pulse (Death Squad),,bad,straight,dead,3,1992,Aug.,,blond,male
19584,Roadkill,secret,,straight,alive,3,1992,Feb.,,,
240579,Scott Summers (Doppelganger),,bad,straight,alive,3,1992,Jun.,,,male
71365,Sha-Har-A-Zath,,bad,straight,alive,3,1992,Feb.,blue,blue,female
727040,Silence (Assassin),secret,bad,straight,dead,3,1992,Oct.,,,male
727041,Stiletto (Assassin),secret,bad,straight,dead,3,1992,Oct.,,,male
12805,Sumner Beckwith,secret,bad,straight,alive,3,1992,Jan.,blue,black,male
16722,Taylor,,good,straight,alive,3,1992,Oct.,,bald,male
16735,Tremolo,secret,bad,straight,alive,3,1992,Jul.,,black,female
15967,Tyndar,secret,bad,straight,alive,3,1992,Oct.,,,male
16699,Vague,secret,bad,straight,alive,3,1992,Jul.,,,female
18689,Violet Pinkerton,secret,bad,straight,alive,3,1992,Mar.,blue,blond,female
292126,Vision (Doppelganger),secret,bad,straight,alive,3,1992,Jun.,red,bald,male
18845,Wayne Gifford,secret,bad,straight,alive,3,1992,Dec.,,orange,male
272442,Wild One,,bad,straight,alive,3,1992,Jul.,variable,black,male
66410,Wiretap,,,straight,alive,3,1992,Jul.,,red,male
15627,Aberdeen Angus,secret,neutral,straight,alive,3,1993,Feb.,,,male
490638,Allo,single,bad,straight,alive,3,1993,Apr.,,bald,male
93215,Andrew Black,secret,good,straight,alive,3,1993,Sep.,,red,male
66456,Andrew Prentiss,secret,good,straight,alive,3,1993,Feb.,blue,brown,male
490639,Anky,single,bad,straight,alive,3,1993,Apr.,,bald,male
13466,Arex,secret,good,straight,alive,3,1993,Apr.,,,male
101564,Ariel Tremmore,secret,bad,straight,alive,3,1993,Mar.,blue,brown,female
30346,Atrocity,secret,bad,straight,alive,3,1993,Dec.,brown,brown,male
41363,Bloodstain,secret,bad,straight,dead,3,1993,Aug.,,blond,male
129886,Braxus,secret,good,straight,alive,3,1993,Apr.,,white,female
442714,Bront,single,bad,straight,alive,3,1993,Apr.,,bald,male
16297,Cabbage,secret,,straight,alive,3,1993,Feb.,,bald,male
17012,Carl Blake,secret,,straight,alive,3,1993,Sep.,brown,black,male
29114,Daniel Davis,secret,bad,straight,alive,3,1993,Sep.,,,male
130087,Daniel Jones,secret,good,straight,alive,3,1993,Nov.,brown,brown,male
27535,Dementia (Tia),secret,neutral,straight,alive,3,1993,Jun.,,blue,female
1778,Eric Kleinstock,secret,bad,straight,dead,3,1993,Mar.,,brown,male
301742,Eris,,bad,straight,alive,3,1993,Jun.,blue,blond,female
44642,Estelle Hawkins,secret,bad,straight,alive,3,1993,Mar.,,black,female
284883,Gale Patric,public,good,straight,alive,3,1993,Oct.,green,blond,female
16025,"Gary Wilton, Jr.",secret,neutral,straight,alive,3,1993,Sep.,black,bald,male
557920,Genkotsu,secret,bad,straight,alive,3,1993,Oct.,,,male
101633,Harriet Homerstone,public,good,straight,alive,3,1993,Oct.,,black,female
34269,Jason Maldonado,,good,straight,alive,3,1993,Jul.,,black,male
254262,Jean DeZoan,,bad,straight,alive,3,1993,Mar.,,brown,male
250549,Johann Bessler,secret,bad,straight,alive,3,1993,May.,red,,male
120836,Katherine Ainsley-Jones,,bad,straight,alive,3,1993,Sep.,,black,female
130706,Ksa,secret,bad,straight,alive,3,1993,Sep.,,,male
44643,Lachlan Carroll,,bad,straight,alive,3,1993,Mar.,,brown,male
18377,Lisabeth Borden,secret,bad,straight,alive,3,1993,Sep.,,blond,female
745771,Malekyth,single,bad,straight,alive,3,1993,Jan.,,bald,male
130789,Manitou,secret,bad,straight,alive,3,1993,Sep.,white,bald,male
17003,Martin Strong,,bad,straight,alive,3,1993,Oct.,,bald,male
2218,Michelle Balters,secret,neutral,straight,alive,3,1993,Oct.,purple,black,female
510634,Mona St. Croix,public,good,straight,alive,3,1993,Sep.,brown,black,female
16800,Oak,secret,neutral,straight,alive,3,1993,Mar.,white,bald,male
127356,Oriole,secret,bad,straight,dead,3,1993,Nov.,,orange,male
611677,Osamu Moroboshi,public,bad,straight,dead,3,1993,Feb.,brown,brown,male
34596,Paranoia (Demon),,bad,straight,alive,3,1993,Dec.,,,
16874,Peanut (Warpies),secret,,straight,alive,3,1993,Jan.,,bald,
88583,Perseus,secret,good,straight,alive,3,1993,Jul.,,,male
490637,Pter,single,bad,straight,alive,3,1993,Apr.,,bald,male
16884,Pumice,secret,,straight,alive,3,1993,Feb.,,bald,male
30352,Ranter,secret,bad,straight,alive,3,1993,Dec.,,,male
30345,Regent,secret,bad,straight,alive,3,1993,Dec.,,brown,male
79650,Reginald Tork,,bad,straight,alive,3,1993,Nov.,,black,male
129895,Sapphire,secret,good,straight,alive,3,1993,Apr.,,black,female
633092,Sasha Ryan,public,,straight,alive,3,1993,Mar.,brown,brown,female
683963,Seeker II (Inhuman),,,straight,alive,3,1993,Jun.,,,male
389322,Sig-Rass,single,bad,straight,alive,3,1993,Jul.,,bald,male
12139,Soul Skinner,secret,bad,straight,dead,3,1993,Feb.,,brown,male
104157,Sponge,secret,neutral,straight,alive,3,1993,Mar.,,black,female
16950,Static (Warpies),secret,neutral,straight,alive,3,1993,Mar.,,orange,male
442715,Styro,single,bad,straight,alive,3,1993,Apr.,,bald,male
85045,Syphon (Warpies),secret,,straight,alive,3,1993,Mar.,,bald,male
30099,Syth,,bad,straight,alive,3,1993,Nov.,,,male
127357,Tanager,secret,bad,straight,dead,3,1993,May.,,blond,female
643320,Tania,public,good,straight,alive,3,1993,Dec.,black,black,female
9049,Valtorr,secret,neutral,straight,alive,3,1993,Jan.,,,
453097,Victoria Creed,secret,neutral,straight,dead,3,1993,Aug.,blue,brown,female
16659,Weasel (Warpies),secret,bad,straight,alive,3,1993,Jan.,,brown,female
44644,Willie Tamm,secret,bad,straight,alive,3,1993,Mar.,,bald,male
129891,Xena,secret,good,straight,alive,3,1993,Apr.,,purple,female
543483,88,public,bad,straight,alive,3,1994,Mar.,blue,blond,male
555399,Abysss,secret,bad,straight,alive,3,1994,Jan.,white,bald,male
16444,Albert Wanton,,bad,straight,alive,3,1994,May.,,,male
638441,Archer Bryce,single,neutral,straight,alive,3,1994,Jun.,black,black,male
16757,Aron Nora,secret,bad,straight,dead,3,1994,May.,,,male
16222,Ava Peloso,secret,,straight,alive,3,1994,May.,,brown,female
171671,Barbara Gruber,secret,bad,straight,alive,3,1994,Jun.,,auburn,female
249900,Barton Ford,secret,bad,straight,alive,3,1994,Aug.,,,male
636143,Benita Sanchez,single,,straight,alive,3,1994,Feb.,brown,black,female
728625,Blowfly,secret,bad,straight,alive,3,1994,Sep.,brown,,male
533891,Bogart Jeffries,single,neutral,straight,alive,3,1994,Nov.,,brown,male
439671,Brassknuckles,secret,bad,straight,alive,3,1994,Feb.,,bald,male
60675,Bristle,secret,,straight,alive,3,1994,Mar.,red,brown,male
247318,Caitlin Maddox,public,good,straight,alive,3,1994,Jun.,,brown,female
243160,Daniel Peyer,,,straight,alive,3,1994,Sep.,,blond,male
7667,David Anthony Rice,secret,bad,straight,alive,3,1994,Nov.,,,male
19304,David Christopher Bank,secret,good,straight,alive,3,1994,Dec.,brown,brown,male
19309,Dean Swayvrick,public,neutral,straight,dead,3,1994,Jan.,,black,male
16812,Efrain Normas,secret,bad,straight,alive,3,1994,May.,,brown,male
43389,Florence Destine,,good,straight,dead,3,1994,Oct.,,grey,female
258582,Hyrm,,bad,straight,alive,3,1994,Oct.,,brown,male
18831,Janet Galloway,,,straight,alive,3,1994,Sep.,,,female
154868,Javelynn,secret,bad,straight,alive,3,1994,Jan.,,blond,female
16215,Jeannette Voleroux,secret,bad,straight,alive,3,1994,May.,,brown,female
340290,Jose Hidalgo,,neutral,straight,alive,3,1994,Aug.,,,male
169792,Kalum Lo,secret,bad,straight,alive,3,1994,Jan.,brown,black,male
406580,Karima,secret,neutral,straight,alive,3,1994,Dec.,black,black,female
24819,KhLu0398G,,bad,straight,alive,3,1994,Nov.,variable,variable,agender
530544,Latisha Arnold,public,bad,straight,alive,3,1994,Feb.,brown,black,male
463343,Macauley Sharpe,public,bad,straight,alive,3,1994,May.,,,male
605161,Mack Mendelson,,good,straight,alive,3,1994,Mar.,,,
731385,Marta DuBois,single,neutral,straight,alive,3,1994,Mar.,,black,female
418129,Matthew Beacher,secret,bad,straight,dead,3,1994,Aug.,,blond,male
556024,Nabisco Niceiza,,bad,straight,alive,3,1994,Nov.,,black,male
16792,Nuwa,secret,,straight,alive,3,1994,Oct.,,black,female
482191,Patriarch (Hyboria),public,bad,straight,dead,3,1994,Oct.,,,
27298,Paul Conklin,,good,straight,dead,3,1994,Oct.,,brown,male
43608,Pelops,secret,good,straight,dead,3,1994,Mar.,yellow,white,male
83379,Ross Jonas,,bad,straight,alive,3,1994,Jul.,,brown,male
518423,Rosten,public,bad,straight,alive,3,1994,Jan.,,brown,female
247335,Schizo,secret,bad,straight,alive,3,1994,Mar.,red,green,female
28324,Shinar,secret,bad,straight,alive,3,1994,Sep.,green,bald,male
30394,Shrill,,,straight,alive,3,1994,Nov.,,brown,female
16489,Thomas Fink,secret,bad,straight,alive,3,1994,May.,,brown,male
255376,Tommie Boyd,,good,straight,alive,3,1994,Oct.,,,male
247325,Toxin (Underground Legion),secret,good,straight,alive,3,1994,Jun.,green,bald,male
534137,Trenton Sanders,public,bad,straight,alive,3,1994,Jan.,,black,male
24394,Vlad Dracula (Bloodstorm One),secret,bad,straight,alive,3,1994,Feb.,red,brown,male
32965,Volkvhy,secret,bad,straight,alive,3,1994,Nov.,,bald,male
95430,William Amos,public,good,straight,alive,3,1994,Jun.,,brown,male
34671,Zalkor,,bad,straight,alive,3,1994,Aug.,,bald,male
243115,Broker,,bad,straight,dead,3,1995,Sep.,,,male
243120,Comus,,good,straight,alive,3,1995,Sep.,,,male
250997,Conrad Eisenstadt,,bad,straight,alive,3,1995,Dec.,,grey,male
169811,Daniel Brantson,secret,bad,straight,alive,3,1995,Jun.,,black,male
653558,DuPrey,secret,bad,straight,dead,3,1995,Apr.,,blond,male
692285,Elias Flynn,secret,bad,straight,dead,3,1995,Jan.,hazel,white,male
169809,Fred Mercury,secret,bad,straight,alive,3,1995,Jun.,white,black,male
55736,Gavel,secret,,straight,alive,3,1995,Sep.,,,male
663053,Harkort,,good,straight,alive,3,1995,Feb.,,,
18513,Hokk Algol,public,bad,straight,alive,3,1995,Jul.,green,black,male
534919,Honcho (Hostiles),secret,bad,straight,alive,3,1995,Feb.,,,male
169914,Kerth,secret,,straight,dead,3,1995,Sep.,,black,male
313687,Kyi,secret,bad,straight,alive,3,1995,Oct.,,black,male
12127,Laslo Magzel,secret,bad,straight,dead,3,1995,Mar.,brown,black,male
570851,Melanie Kraus,secret,bad,straight,alive,3,1995,Apr.,,blond,female
18594,Monica Warren,public,neutral,straight,dead,3,1995,Jun.,,,female
744250,Muraitak,public,,straight,alive,3,1995,Mar.,,,male
748217,Orlando Briggs,secret,bad,straight,dead,3,1995,May.,,brown,male
57488,Pascal Guacana,,bad,straight,alive,3,1995,Jun.,,,male
476435,Peter Parker (Guardian),secret,bad,straight,dead,3,1995,Mar.,hazel,brown,male
656743,Rick Barron,public,,straight,alive,3,1995,Aug.,,red,male
653536,Shockett,public,,straight,dead,3,1995,Apr.,,white,male
16973,Singer,secret,neutral,straight,alive,3,1995,Jan.,,,female
42799,Skye,public,good,straight,dead,3,1995,Sep.,blue,blond,female
16846,Slorioth,secret,bad,straight,alive,3,1995,Feb.,orange,bald,male
659238,Stephanie Briggs,public,,straight,alive,3,1995,Dec.,,brown,female
30471,Threadgold,,bad,straight,alive,3,1995,Feb.,,grey,male
656742,Toni Moore,public,,straight,alive,3,1995,Aug.,blue,blond,female
174041,Warren Curzon,,good,straight,alive,3,1995,Nov.,,blond,male
488393,Wilfred Maxwell,single,good,straight,alive,3,1995,Jan.,,brown,male
4127,Willie Walkaway,secret,good,straight,alive,3,1995,Mar.,brown,black,male
295056,Abraham Wilson (Heroes Reborn),single,good,straight,dead,3,1996,Nov.,,grey,male
260692,Adam Fisher,secret,bad,straight,alive,3,1996,Nov.,,,male
18434,Afterlife,secret,good,straight,alive,3,1996,May.,,,male
610203,Ahmbra,secret,good,straight,alive,3,1996,Nov.,blue,blond,female
18494,Akatora,,bad,straight,alive,3,1996,Nov.,,black,male
610205,Bheton,secret,good,straight,alive,3,1996,Nov.,,grey,male
610206,Dandre,secret,good,straight,alive,3,1996,Nov.,,brown,male
268983,Daniel Edge,,,straight,dead,3,1996,Aug.,black,brown,male
402134,Dante Kale,,good,straight,alive,3,1996,Sep.,,,male
656897,Earl,public,,straight,alive,3,1996,Jan.,,,male
481566,Effex,secret,bad,straight,dead,3,1996,Nov.,,,male
347240,Giganto (Heroes Reborn),,bad,straight,dead,3,1996,Dec.,,,
544365,Gordon Savinski,public,bad,straight,alive,3,1996,Aug.,,black,male
43385,Gracie Gamble,secret,good,straight,alive,3,1996,Oct.,,grey,female
554576,Greg Herndon,,bad,straight,alive,3,1996,Jan.,,red,male
182977,Harvey Elder (Heroes Reborn),,bad,straight,alive,3,1996,Nov.,,black,male
407771,Jack Cole,public,bad,straight,alive,3,1996,Oct.,black,blond,male
282315,John Gideon,,bad,straight,dead,3,1996,Sep.,,blond,male
612175,John Quartermaster,,bad,straight,alive,3,1996,Aug.,,brown,male
244807,Kimora,,bad,straight,alive,3,1996,Feb.,brown,black,male
183000,Krang (Heroes Reborn),,bad,straight,dead,3,1996,Dec.,,,male
16928,Lee Franks,,bad,straight,alive,3,1996,Apr.,,bald,male
259558,Loki Laufeyson (LMD),secret,bad,straight,alive,3,1996,May.,,black,male
402177,Magdelena Kale,public,good,straight,alive,3,1996,Oct.,,black,female
677810,Namor McKenzie (Heroes Reborn),public,neutral,straight,alive,3,1996,Dec.,,black,male
268722,Oscar Stamp,,bad,straight,dead,3,1996,Jul.,black,black,male
3945,Oswald Boeglin,secret,bad,straight,dead,3,1996,Feb.,,red,male
27580,Robyn Hanover,public,,straight,alive,3,1996,Sep.,,auburn,female
689567,Scarlet Spider (Asian),secret,neutral,straight,dead,3,1996,Dec.,,,male
416793,Sharon Carter (Heroes Reborn),public,good,straight,alive,3,1996,Nov.,,blond,female
28071,Shirohana,secret,,straight,alive,3,1996,Nov.,,black,female
7664,Victor Ludwig,secret,bad,straight,alive,3,1996,Nov.,red,blond,male
407774,Watts,secret,neutral,straight,alive,3,1996,Oct.,black,black,female
610207,Zenna,secret,good,straight,alive,3,1996,Nov.,blue,blond,female
326504,Zey-Rogg,public,bad,straight,alive,3,1996,Jan.,,white,male
349325,American Samurai,secret,bad,straight,dead,3,1997,Oct.,white,white,male
246100,Andreas Kapelos,,bad,straight,alive,3,1997,Jun.,,,male
114357,Arthur Parks (Heroes Reborn),,bad,straight,alive,3,1997,Jan.,,,male
413793,Beatrice de la Salle,,,straight,alive,3,1997,Sep.,,,female
424071,Beryllium (Element),,bad,straight,alive,3,1997,Oct.,,bald,
483143,Blerun,single,good,straight,alive,3,1997,Jul.,,red,male
347607,Boris Bullski (Heroes Reborn),public,bad,straight,dead,3,1997,Jul.,,,male
295157,Brock Rumlow (Heroes Reborn),,bad,straight,alive,3,1997,Jan.,,,male
251022,Bruno Horgan (Heroes Reborn),,bad,straight,alive,3,1997,Jun.,,,male
424087,Cadmium (Element),,bad,straight,alive,3,1997,Sep.,,bald,
439420,Cerebrus II,,,straight,dead,3,1997,Oct.,,,male
251025,Chen Lu (Heroes Reborn),,bad,straight,alive,3,1997,Jun.,,,male
63153,Chinook,secret,bad,straight,dead,3,1997,Jul.,,blond,male
402829,Cole Chase,secret,neutral,straight,dead,3,1997,Mar.,blue,black,male
16307,Corrosion,secret,bad,straight,alive,3,1997,Jan.,,black,male
156124,Deng Ling-Xiao,,bad,straight,dead,3,1997,Nov.,,black,male
342198,Dimitri Fortunov,public,good,straight,alive,3,1997,Feb.,brown,red,male
16404,Dismember,secret,bad,straight,alive,3,1997,Jan.,yellow,bald,male
79519,Doctor Ogada,secret,,straight,alive,3,1997,Aug.,,bald,male
244817,Doombringer,secret,bad,straight,alive,3,1997,Nov.,,bald,
483144,Dreldan,public,,straight,alive,3,1997,Jul.,,blond,male
670685,Dunleavy,public,,straight,alive,3,1997,Jun.,,white,male
392632,Edmond Atkinson,,good,straight,alive,3,1997,Sep.,brown,black,male
665652,El Uno,secret,bad,straight,dead,3,1997,Jan.,,bald,male
425290,Ferris,,neutral,straight,alive,3,1997,Dec.,,,male
295128,George Tarleton (Heroes Reborn),secret,bad,straight,alive,3,1997,Apr.,,brown,male
726220,Gummi,public,good,straight,alive,3,1997,Jul.,green,black,female
726202,Haus,single,good,straight,alive,3,1997,Jul.,blue,brown,male
670687,Holdsworth,public,,straight,alive,3,1997,Jun.,,brown,male
16194,Iron (Element),,bad,straight,alive,3,1997,Sep.,,bald,
745463,Jonas Mueller,,bad,straight,alive,3,1997,Dec.,,grey,male
407788,Judith Jacobs,secret,neutral,straight,dead,3,1997,Feb.,,,female
402826,Justine Chase,secret,neutral,straight,dead,3,1997,Mar.,,red,female
249642,Kostya Yesenofsky,,bad,straight,alive,3,1997,Jun.,,,male
114016,Mandarin (Heroes Reborn),public,bad,straight,dead,3,1997,Mar.,,bald,
251027,Nathan Garrett (Heroes Reborn),,bad,straight,dead,3,1997,Jun.,,,male
440673,Pastor Kale,,neutral,straight,alive,3,1997,Jul.,,,male
391982,Rigby Fallon,,,straight,alive,3,1997,Dec.,,,
16697,Robin Vega,public,good,straight,alive,3,1997,Aug.,,blond,female
67798,Sabu,public,good,straight,dead,3,1997,Jul.,brown,brown,male
13377,Scorpio (Ecliptic),secret,bad,straight,alive,3,1997,Aug.,,,male
246438,Sergei Yesenofsky,,bad,straight,alive,3,1997,Jun.,,,male
347151,Simon Williams (Heroes Reborn),secret,bad,straight,alive,3,1997,May.,,,male
18213,Sybil,secret,bad,straight,alive,3,1997,Sep.,,bald,female
116217,Taurus (Ecliptic),,bad,straight,alive,3,1997,Aug.,,,male
483168,Vessila,public,good,straight,alive,3,1997,Jul.,blue,blond,female
670683,Vivian Raintree,single,,straight,alive,3,1997,Jun.,brown,blond,female
